time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage
1.2080199718475342,0.0,0.0,0.0,2,-0.000813167,-0.333651,-0.00883883,5235.99,0.0
1.2293946743011475,0.0,0.0,0.0,2,-0.00110538,-0.333651,-0.0087983,5235.99,0.0
1.2513799667358398,0.0,0.0,0.0,2,-0.00134964,-0.333651,-0.00892943,5235.99,0.0
1.2742712497711182,0.0,0.0,0.0,2,-0.00157084,-0.333651,-0.00888413,5235.99,0.0
1.2955949306488037,0.0,0.0,0.0,2,-0.00183145,-0.333651,-0.0090124,5235.99,0.0
1.3180928230285645,0.0,0.0,0.0,2,-0.00211967,-0.333651,-0.00896376,5235.99,0.0
1.3385388851165771,0.0,0.0,0.0,2,-0.00245606,-0.333651,-0.00904816,5235.99,0.0
1.36130952835083,0.0,0.0,0.0,2,-0.00272773,-0.333651,-0.00908726,5235.99,0.0
1.3826076984405518,0.0,0.0,0.0,2,-0.00304251,-0.333651,-0.00912112,5235.99,0.0
1.404113531112671,0.0,0.0,0.0,2,-0.00336265,-0.333651,-0.00915879,5235.99,0.0
1.4256634712219238,0.0,0.0,0.0,2,-0.00367286,-0.333651,-0.00919073,5235.99,0.0
1.4498445987701416,0.0,0.0,0.0,2,-0.00395435,-0.333651,-0.00922697,5235.99,0.0
1.4705734252929688,0.0,0.0,0.0,2,-0.00428336,-0.333651,-0.00925749,5235.99,0.0
1.4927783012390137,0.0,0.0,0.0,2,-0.00454468,-0.333651,-0.0092923,5235.99,0.0
1.5146639347076416,0.0,0.0,0.0,2,-0.00481826,-0.333651,-0.00932139,5235.99,0.0
1.5364863872528076,0.0,0.0,0.0,2,-0.00510115,-0.333651,-0.00935477,5235.99,0.0
1.558236837387085,0.0,0.0,0.0,2,-0.00539305,-0.333651,-0.00938242,5235.99,0.0
1.5814878940582275,0.0,0.0,0.0,2,-0.00562768,-0.333651,-0.00941485,5235.99,0.0
1.6020653247833252,0.0,0.0,0.0,2,-0.00589373,-0.333651,-0.0094015,5235.99,0.0
1.6232538223266602,0.0,0.0,0.0,2,-0.00613519,-0.333651,-0.00951737,5235.99,0.0
1.6446990966796875,0.0,0.0,0.0,2,-0.00639186,-0.333651,-0.00945729,5235.99,0.0
1.6662659645080566,0.0,0.0,0.0,2,-0.00662261,-0.333651,-0.0095722,5235.99,0.0
1.6901898384094238,0.0,0.0,0.0,2,-0.00684746,-0.333651,-0.00951117,5235.99,0.0
1.7116551399230957,0.0,0.0,0.0,2,-0.00701941,-0.333651,-0.00962513,5235.99,0.0
1.733978509902954,0.0,0.0,0.0,2,-0.00724693,-0.333651,-0.00956314,5235.99,0.0
1.7550394535064697,0.0,0.0,0.0,2,-0.00749808,-0.333651,-0.00967568,5235.99,0.0
1.7774817943572998,0.0,0.0,0.0,2,-0.00770444,-0.333651,-0.00961226,5235.99,0.0
1.79801344871521,0.0,0.0,0.0,2,-0.007861,-0.333651,-0.00972384,5235.99,0.0
1.8198349475860596,0.0,0.0,0.0,2,-0.00801328,-0.333651,-0.00965947,5235.99,0.0
1.8409817218780518,0.0,0.0,0.0,2,-0.0082054,-0.333651,-0.00977009,5235.99,0.0
1.8638441562652588,0.0,0.0,0.0,2,-0.00832051,-0.333651,-0.00970429,5235.99,0.0
1.886124610900879,0.0,0.0,0.0,2,-0.00848969,-0.333651,-0.00981348,5235.99,0.0
1.9067938327789307,0.0,0.0,0.0,2,-0.00863493,-0.333651,-0.00974673,5235.99,0.0
1.9297537803649902,0.0,0.0,0.0,2,-0.00873221,-0.333651,-0.00985449,5235.99,0.0
1.9515001773834229,0.0,0.0,0.0,2,-0.00875882,-0.333651,-0.00978678,5235.99,0.0
1.9731125831604004,0.0,0.0,0.0,2,-0.0088476,-0.333651,-0.00989359,5235.99,0.0
1.994292974472046,0.0,0.0,0.0,2,-0.00896746,-0.333651,-0.00982493,5235.99,0.0
2.0161662101745605,0.0,0.0,0.0,2,-0.00897802,-0.333651,-0.00993079,5235.99,0.0
2.0386481285095215,0.0,0.0,0.0,2,-0.00902818,-0.333651,-0.00986164,5235.99,0.0
2.0591509342193604,0.0,0.0,0.0,2,-0.00907973,-0.333651,-0.00996703,5235.99,0.0
2.081852436065674,0.0,0.0,0.0,2,-0.0090632,-0.333651,-0.00989693,5235.99,0.0
2.1043918132781982,0.0,0.0,0.0,2,-0.00911739,-0.333651,-0.0100018,5235.99,0.0
2.1247637271881104,0.0,0.0,0.0,2,-0.00914176,-0.333651,-0.00993126,5235.99,0.0
2.1472153663635254,0.0,0.0,0.0,2,-0.00910448,-0.333651,-0.00999182,5235.99,0.0
2.168370008468628,0.0,0.0,0.0,2,-0.00910272,-0.333651,-0.0100104,5235.99,0.0
2.191314697265625,0.0,0.0,0.0,2,-0.00906947,-0.333651,-0.0100233,5235.99,0.0
